Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
2.21726548827309,2.0803158721628603,2.0979547248131722,2.3838547329051893,1.7332651349813253,2.1951599973215115,2.0997440007324846,1.9254517299644716,2.226678175088911,2.2912276810654646,1.8973448504378023,2.1694963374435057,2.200142212015563,2.2067166016387754,2.2527349874436813,2.200450947994163,2.448731116341624,2.321798584599208,2.208248618583803,2.4197137996077,2.216681408585115,2.4214310526877063,2.000993224575504,2.176018029326321,1.8943103491480602,1.6153782796238207,2.0433617274300393,2.044763181430822,1.9432303123397607,2.298469936962451,1.9156340525707918,1.7713177616978877
1.946937577693685,2.23966879936512,2.131819593771509,2.20832775870073,1.984226953844198,1.9273845780209986,2.012726829554763,1.7726326237655943,2.300036111136649,2.1506855983319526,2.1165453905326896,2.1468274691801357,2.6540135500308524,2.2890320445598826,2.2525773844402646,2.41344991465677,2.5143775728089097,2.42164648938987,2.2945492786053108,2.225077966650843,2.193957035661534,2.4077372188252824,1.5967278344914422,1.9997115502354397,1.8024416794992286,1.892462097789941,2.1908167487112196,1.8814693511366973,2.2613237475591164,1.9993925487407034,1.8369491517908014,1.6834825895357006
2.2672829221322015,2.5277677519758255,1.8557521886799475,1.7339936606508617,1.7494566377276375,1.344237647818824,1.6415548851471125,1.7820048680071927,2.2376173941795106,2.430157698993579,2.321580620890113,2.3030999614386065,2.232488133712072,2.2285401525525015,2.303231819160433,2.425153666253557,2.491333474673803,2.568143224348806,2.233631179813372,2.3532895568710988,2.1414230616205976,2.2086710560787854,1.5913927756510726,2.0103162518111612,1.6746146986038994,1.8794867966033506,2.01862473808596,1.889202990237882,2.5651729839934454,2.577647004746541,2.1136112455711418,2.1212009973921577
1.9875533954725106,2.1561770257177755,1.8964473333879988,1.9407259678076099,1.900561288308009,1.6697079323413528,1.5058391849512076,1.7572210803890538,2.4936381916755463,1.9685918030338458,2.258808812239824,2.2067478121522788,2.397307125125091,2.5212766942876312,2.319914346722903,2.4859871109757004,2.4532173174434218,2.5357609528112883,2.2073654964082294,2.632952757020716,2.1392748297630466,2.1795537677520387,1.6015788356673184,2.033140674065527,1.716993815519416,1.8506297083600698,2.027834198294532,2.162550944443617,2.2365703758551407,2.2011667050265453,2.1499254713852722,2.2445733545970494
2.205774442429946,2.2612994407643443,2.1691038215534224,2.311331103268624,2.233816441407167,1.8646357115851442,1.7845002557345109,2.2336547532669466,2.307307564703187,2.351046028619274,2.979774448266791,2.6162766984678507,2.493453534280877,3.0715430175776848,2.5023858616048806,3.1207368878518995,2.92718506944375,2.8820346048241587,2.2254848500087534,2.255716935488039,2.41361336470192,2.4534047827307752,2.2985732224835407,2.0518611337009056,1.8799434396737575,2.031937781566575,2.132331567540138,2.31909238510372,2.594778447099104,2.720922820104911,2.2309209300183825,2.435132491119615
2.2049953927559844,1.938354329467917,2.2862635415192476,2.2837262660866404,2.3102609701228793,1.890969337624996,1.9560054117964976,2.101867824562104,2.5683492641131442,2.259571515336311,2.563475650302645,2.128260214998159,2.4193585802168545,2.564854803413449,2.3739244940532203,2.582256059411174,2.2850681338996788,2.362088150153162,2.433772683852647,2.6727145480921775,2.189576533994808,2.3033375552256627,2.2929153394161252,1.9802782467656144,2.344223571440232,2.0478566199861623,1.9754328493853672,2.339353381421104,1.9278580635413956,1.9579314728151413,2.0845415260490747,2.0718157886044253
2.3318700788163507,2.2285270991974118,2.154830503849685,2.2177323936657953,2.043294240391197,2.0754242697475775,2.2064599545350525,2.448988997727161,2.47064092228848,2.1058084143279823,2.32085707643381,2.2204947620771485,2.2291884642316924,2.347920952455795,2.1153763779507155,2.4095228749619846,2.5185446297299734,2.1289697401272343,1.994291531472807,2.441612188838784,2.1487549264940307,2.098349916371703,1.6974702211612989,1.8848237302865471,1.6327442430916528,1.6632105478524617,1.7815501635032207,1.8894393704246213,2.304901822361054,2.5689414745707655,2.048708218379599,2.0779221876071476
2.3303318636993144,2.342153631314502,2.351719764499943,2.3501708621343003,1.9808021003989171,1.8674742044451054,2.155761232455944,1.9638848428750486,1.8335182514401394,1.909957717765062,2.1668840467488844,2.115305532640762,2.5329208778479693,2.3537694136561402,2.2563541242127267,2.5849121610396013,2.235407178599704,2.2856825035689696,2.3446861383387714,2.6534162930242253,2.11619757597778,2.1796295683797973,1.8754105352496973,1.800030977125979,1.4557806660587462,1.3374275028714713,1.751121934823717,1.9897519488943745,2.1957995602461517,2.327377178184788,2.069203971310215,2.065153873933016
1.960616711178435,2.312138253521729,1.7672697834731244,1.9571621374866512,2.08452367538518,1.8522492387957061,1.4806777627583887,2.2052347013802622,2.32601728604245,1.8661053842243869,2.3394366539416582,2.024695057579454,2.4607340191247196,1.9645204106063228,2.1014253782150516,2.291224767455684,2.42519734782996,2.4369213564971846,2.4730028297279816,2.5048691731125974,2.064103734656779,2.3461263484352495,1.9755845075194685,1.9529485827027495,1.777187037083381,1.9125878860212882,2.1926967662963452,2.0276892877451713,2.128201549769636,2.1362034849949247,2.2595689828311105,2.264417006330213
2.0759180491709857,1.9751573764286487,2.0373217884378763,1.7712511240963669,2.1364939691349747,1.6551839598768336,2.1090312135768983,2.3943591663370913,2.566550730593905,2.1148130898402364,2.395523331377923,2.252425288877687,2.50675412903636,2.465230913696827,2.5810409659182936,2.3925267088981816,2.47819690337211,2.072933633773185,2.2279055826929235,2.3375410072234235,1.8891593310366068,2.2315348569221785,1.8676243597355455,2.2558563863071805,2.0299542052555797,1.728667719181843,1.8142917321961698,1.969277488906438,2.3148413335329963,2.3200683152223673,1.6728873282748493,2.486923483441117
2.0754308339431775,2.1965210448680854,1.9842984931510952,2.1745904751852176,2.2654716118691587,1.9152457681559871,1.9989064842744557,2.311654553737298,2.257541033424658,2.202088110148577,2.4840996242473583,2.1555691759010385,2.3773506942146025,2.018593840396273,2.4350420912922166,2.2107785843668717,2.3683326871343064,2.2064308946315965,2.175572808676282,2.482198845093297,2.506714461779789,2.058241389642404,2.065068473029275,2.3802490022680467,1.5868641186045807,1.896597261360009,1.7239277901097205,2.250688175612641,2.464797778321337,2.28328387004147,2.261861070980482,2.2551673211277423
2.227729197967956,2.143440557972561,1.7051022582291184,1.7123423906736932,1.4418189995850628,1.6796444837063702,1.8441464722964285,2.067546057378016,2.4814617879308543,2.035144993134259,2.4209209287256517,2.2802684619388485,2.2783627738016325,2.5135031636712597,2.3339841920206537,1.9685606116343024,1.9041851470912503,2.0220284914022866,2.083637156366239,1.8633552541844558,1.8457287574161594,2.205912336065672,1.9208036669289172,1.8735556358618284,1.6804774460168748,1.451143910635747,1.5642292543379324,1.9385284056754222,1.9001232831558332,2.0020853008278423,2.0778030095307396,2.0992482597424744
