Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
2.2017757384166767,2.3110988338734813,2.523059537795417,2.3546233856370447,2.4710644586711172,1.8313661452006853,2.235177531259013,2.075042157897922,2.2803100690013407,2.3261671849478742,1.9327793627750256,2.042896710954464,2.3480689162724295,2.2133515287145795,1.9913117607632773,2.523871507660235,3.0270657473605262,2.8899975564689324,2.277042913570915,3.0159268792415372,1.9428882561051435,2.230064264426424,1.9373153245244454,2.0195504849424486,1.2833604058283528,2.398712840989704,2.6758055975202635,1.863504810203336,2.341523979636234,1.8423019807624241,2.5137421730106477,2.2237825108926614
2.187212776970663,2.0031164364018834,2.22327495086068,2.0468824109831747,2.096862658423463,1.8654144079483594,1.6263128579308643,1.8920756156201743,2.233023422453745,2.0953327273847626,1.7854212427176546,2.020839113270095,2.814071974740939,1.8009084421098205,2.3392388493024834,1.8220566975165826,1.8741604839164583,2.005726498994145,2.1978636402638574,2.0221034841892602,1.8033867664087515,2.3216939471241482,1.9545523936415472,1.9396326160573745,2.4356068221742335,2.5924940003035495,2.277400954365717,1.5341366380413162,2.5441454465339195,1.8151404507911906,1.896850467514687,2.040482443687524
2.6474585255151095,2.3083859774104667,2.0108155482075936,1.960865533053747,2.2878606955035283,1.8246465813399855,2.22129384172351,1.745525281838528,2.320224704603863,1.8736611605170959,1.9443527505523972,2.4051600767484858,2.4143555955530664,2.622871245509718,2.451829363754214,1.9679601134053393,1.81933359811572,2.090187056605715,2.108199409418123,1.8043286979036022,1.825096080576296,2.275337279140593,2.1566059612053285,2.0900570770399747,1.544177163404266,2.226101502903984,1.9226527331480354,1.9286122178183074,2.2525701938670246,2.084716978753391,2.281541708654135,2.4051378655749853
2.300980367318892,2.252681635698649,1.6316954586746768,1.848413785544088,2.157768887196523,1.9124952588116404,2.2717034183906146,1.4387873212305418,2.075406732134255,1.9886489798581874,1.8433903505654126,2.08472321825995,2.158514901864054,2.046280980284831,1.6659133156929753,1.9741954034755156,1.495584999081586,1.6466264939885158,2.131051729159344,1.5157077288204974,1.6318036126791433,2.063176411383205,1.9676777098195515,1.9930685690381051,1.6407112863326958,2.6837186244370845,1.6853300684898043,1.463500592657213,2.704711134160563,2.4578511021411154,2.3768289407843803,2.0116670536694863
2.0866376733816283,2.514219097100408,1.655553753952778,1.7309697458298203,2.6009867476574513,1.253480183269334,2.1560399927218654,2.034307008896979,2.3684841099370364,2.1570431339838425,2.575104854613568,2.4660577387166676,2.6130537164321934,2.7415530470050093,2.4025097310367345,2.171052193483315,2.276643063337873,2.158986474347596,2.035812156265759,1.886402973561391,1.203724291090977,2.296152215399505,2.2128124229809023,1.774574389442307,1.36493562890301,2.1722578689268923,2.0379901683536508,1.8627350840122046,2.422541149594533,1.5341196215242057,2.2354325056811617,2.231028081464425
2.5316806412479704,2.459252206294269,1.6321293130115593,2.363025371948537,1.9646595606037145,2.022670607888851,2.0430153358271186,1.8242393132132075,2.3253706227151465,1.790661865226451,2.063408405884122,1.797929221075822,2.134491974003523,1.9997460742557593,2.040283862838414,2.3276195704567946,1.9151461792062034,2.0790024392056905,2.0153071113309196,1.5528981525421024,1.609365768695657,1.9771847203954052,2.118827734644042,1.6717966848837127,1.8687781944299602,1.9219259231281214,1.5270280479331786,1.4084175852552892,2.041440112547303,2.0430484886544664,2.166907562240999,2.1134454246951755
2.6141404035417297,2.6232445118325853,2.098269356091752,2.341793143997288,2.346670011354571,1.3615620318933215,1.9909821861365224,1.7441140931161176,2.0808121265826123,1.8251792460444471,1.9947751624386554,2.109099577413221,2.184619584393376,2.2038018052430712,2.1244918671182567,1.9636049503663928,1.7804321525820626,2.0539562758241035,1.9845621129035769,1.9063166990680078,1.6758899251511117,1.894187461313509,1.674707567219403,1.6605076640009007,1.717717124496852,2.074173090367473,2.185970185487124,1.83749712353841,2.5147458093490673,2.3751447577510003,2.676639517456861,2.1982353950190077
2.1794936984409685,2.6831696802179215,1.8804564742406673,2.184959594964009,2.3125422651092533,1.5444161303835415,2.0899993804626025,2.0571884029811685,2.1803418336880154,2.188808995566306,1.9157281598942975,2.067269594134888,2.31082789022088,2.366394155528458,2.1157577494534077,2.1842469981350625,2.0623844388464456,2.327435353774689,2.1636384477546096,1.8515960946613217,1.8254859798038985,2.0775215782392977,1.9973031898165334,1.2927869616971115,1.7293444684528974,1.9950799847831868,1.9671025989565174,1.4190067668892687,2.1148716221242307,1.8913866370855161,2.397337774268254,2.140555636604877
2.532801410227495,2.388948261666571,1.5381705739683187,1.854178980033992,2.122749606348277,1.6664090195092278,2.2482146186033622,1.6107840404887634,1.9682214474200315,1.9989734715899272,1.788001814874587,1.961929292047113,1.941300042286921,1.8832530161644414,1.6471881151809218,2.217302597548842,1.7556825842857888,2.0818871782898496,1.5538647248788018,1.7412351492731968,1.7135662403368868,1.9566701870341419,1.9255652335151374,1.838888139461758,1.7774807824742365,2.461039349186748,1.6541805153693165,1.502953347655849,2.0907774554412413,2.1119181716876954,2.519301316593683,2.398203165268824
1.7165361419638847,2.504936395479024,1.5158713697089097,1.6845818642676136,2.4192179894915506,1.1425284498487056,1.7460268996595494,1.5786363109768677,1.6791005530817917,1.9344661393363534,1.5735517802664292,1.8081830931322411,1.9043567974277311,1.662762840803029,1.5091619090752346,2.002776234364839,1.8560970644740264,1.9560583053113498,1.917840041431766,1.2970291134348957,1.1468562587892903,1.965160053576915,1.6892894417398545,1.4009345415232286,1.6259369245777522,2.409375420899416,1.9753897541308967,1.036959606916961,2.1038384387226836,1.6939698528703764,2.2497326039485865,2.3496054487109106
