Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
0.9729621782300568,0.9730820631890637,0.9633753030267439,0.9512504682651451,0.9584869860688784,0.9605517732732304,0.9595505086894478,0.9711857481343943,0.979457986431557,0.9860912030120136,0.9555207025579389,0.9778968360049675,0.9910047426828912,0.9872050202493172,0.9902184197323279,0.9707269824506533,0.9771174291962044,0.98323670236844,0.9837400074847076,0.9770768723778722,0.9813491989770105,0.9782049011029577,0.9858624590108798,0.976630867746056,0.9898045681847505,0.9295651520783448,0.9602071858766009,0.9762019163816714,0.9857582070846538,0.9834915217146021,0.9852478528969637,0.9623602727780559
0.9780415709258936,0.9815121647388537,0.9696376042421768,0.9532451958686012,0.9761329337838806,0.9815042295698897,0.9733644512652052,0.973393148391548,0.9857834817307148,0.9816447716103838,0.980314269320083,0.9878119093234768,0.9910903223883508,0.9856976216914344,0.9864986711706941,0.9812390041091901,0.9745152842955497,0.9853050779440355,0.9880733239508706,0.9688974166445685,0.9521092506344079,0.970519493371283,0.9890944703577662,0.9755324000955522,0.9730506047008197,0.9810880856490347,0.9805760368107092,0.9805569361260278,0.993207039927566,0.9895837812053881,0.9841014437988352,0.9791743082015029
0.9631350126677349,0.9695465375829713,0.9507361806322181,0.8948084890462807,0.9842987490164816,0.976517550912977,0.9866631723208383,0.9799709353804426,0.982094503614275,0.9830589914553269,0.9762353947310616,0.991620870346459,0.9792513450601655,0.9831802041189539,0.9779082518213378,0.9849131819588256,0.9657457141278805,0.9883564357267487,0.9818568787013457,0.9773149800353668,0.94143281710364,0.9654431819934853,0.9804336756569312,0.9732235114371586,0.9809414197406929,0.9319999070260568,0.9733401456337153,0.9795059919630985,0.9790563090789779,0.9856027034997717,0.9690163554736057,0.9863334946317832
0.9710129980904303,0.973356749959175,0.9719794113033283,0.9729282555811851,0.9717927848566886,0.9880963891776945,0.9853426834007226,0.9854301326712751,0.9862948728331559,0.9921333849590637,0.9543973478944068,0.9743805742018059,0.9840734980022754,0.9870344784117968,0.9890853068104346,0.9817607478009456,0.9860058579536961,0.9926790075384149,0.9891161494343684,0.9918262570284524,0.9810996761593148,0.9814400075515656,0.9629054521868796,0.9747372512230535,0.977273405807843,0.9802074308446761,0.9667021085903724,0.9853619754771555,0.9907612932386846,0.9876252424234302,0.9463940695519337,0.9851108419927677
0.9797964416820177,0.979688977609805,0.9827465537752623,0.9727796544740006,0.9877012283791958,0.9768418316467846,0.9487005150856563,0.9778985941607347,0.9854946001429632,0.9891273555223382,0.9653090162178267,0.992280305778543,0.9916663759184088,0.9902476984859587,0.9841222431117935,0.990679987439466,0.9900479253244303,0.9806814641509759,0.9770158545144666,0.9819074416686869,0.9876293711207005,0.9737886982120988,0.9901904780160096,0.9810852166433827,0.9786464266234339,0.9888107897369098,0.9227176716151477,0.9177130534232606,0.9779296536796137,0.9545849646953672,0.9824163889569619,0.9904680438377229
0.9860725114201812,0.9864071820145922,0.9836913304843145,0.9714677289046396,0.9861710132435572,0.9768878019607272,0.9731207248184512,0.9890232095664875,0.9760759422644237,0.9879757914841443,0.9792860497045864,0.9834083918326583,0.9864205178459997,0.9747742694522927,0.9792341093483707,0.9771093152296695,0.9773461628491937,0.9883224253838717,0.9789778132413196,0.9808949155662795,0.9865317052827639,0.9859216254888447,0.9787665085483819,0.9872086737450688,0.9909693879337194,0.9695841734169977,0.9795048879894955,0.9820910227368871,0.9834990681881957,0.9879829189481132,0.988519035279644,0.9758454526820292
0.9765803559800814,0.9805523912318065,0.9849810312616429,0.9740408278618274,0.9803748624793422,0.979394034232775,0.9424598041941047,0.9712021747394392,0.9854371531324362,0.9817578489437288,0.9712198076284153,0.9861070820052242,0.9816199389650133,0.9760138715396047,0.9688810798363139,0.9753127482663806,0.9747687666120164,0.9824610958055412,0.9806207346776078,0.9826230576958513,0.9732853437382335,0.9807340456355083,0.9814164915931864,0.9826398667734564,0.9563114083338944,0.9659993655113143,0.9432271546473773,0.9921700873563175,0.9867795807101736,0.9841121002376698,0.9759428047622128,0.9864563601934987
0.9667532791878313,0.9568183651420535,0.9857523841802566,0.9607509155731284,0.9793413278541361,0.9843434120058838,0.9882172769611602,0.9749976599302922,0.9868717337644536,0.9737832946875703,0.9619715053341474,0.994349033434014,0.9749461103242865,0.9909394586116032,0.975071320013645,0.9781026471945405,0.9814075853102531,0.9784619459439144,0.9713874586142142,0.9847041902828279,0.9730330436157925,0.9814378906827591,0.9591458310387291,0.9791949837810678,0.9711588324993008,0.9842167954007425,0.976371027629732,0.9718589559734119,0.9883866443061989,0.9757103544385216,0.9736956858333916,0.980026010714853
0.9829327145928777,0.9727523655127526,0.9901449688222442,0.9633450787016637,0.9869636832000729,0.9914161710292683,0.9853064977408633,0.9839766299107796,0.9726538315715824,0.9872443936626214,0.9907489731546928,0.9939394954639094,0.9838820222481289,0.986088649422306,0.9473105945970254,0.9455286888179005,0.9841675028986175,0.9921386597160902,0.976633968249852,0.9826723118268381,0.9788895185708179,0.9888640215899198,0.9895231353253353,0.990225566745233,0.9822750571567004,0.9721411773875125,0.9603893790967326,0.9736539253421743,0.9891108352190223,0.9793698713818542,0.9828592945230884,0.9834468264260042
0.9655891208921747,0.9571279234412042,0.9723272983742897,0.9750507216614352,0.9773874079695936,0.967487595714122,0.9672998686644676,0.9891089364956938,0.9688841635419287,0.9712858564513482,0.976356058869358,0.9825721150466257,0.9759014388047045,0.9823492501250487,0.9822924689060666,0.9682739309024863,0.9754787361887666,0.9718408753495775,0.9901625601562174,0.9805481574379755,0.966147702071091,0.9802579531851016,0.9789112793795697,0.9782238849883925,0.9851609325679396,0.9578255430852813,0.9807350394866722,0.974008886406011,0.9596303120336718,0.9645915072159442,0.9752020886921419,0.9621940074114337
