Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
2.200815220903579,2.371564444498408,2.541179012707356,2.418545129846747,2.1920184469080732,2.2356153806693007,2.89996200758347,2.290741918712188,2.2342690557519633,2.6194484378182814,2.3593008098834716,2.12120848223652,2.101557313248513,2.0730207177674442,1.8805196825864878,1.8777811100914503,2.1072984359523863,2.152539511022638,2.112279437422136,2.7812781511180145,2.128055394347244,2.1736380275774816,2.2382212491365716,2.3686114206850952,2.341990823830043,2.2981180462137303,2.307375831813759,2.0305734800004362,2.5796794443296993,2.6007490187365088,2.629372171608472,2.2270659189765287
2.138828993328652,1.9993911941830953,2.0640868663655527,2.03384229547724,2.5494090104940863,2.3502881629627015,2.4497060514554327,2.1943425043767606,2.4523711304270055,2.3577701541756206,2.3929424389920375,2.2007899206895436,2.293492343279057,2.367990203693219,2.18509599850223,2.2078849718831903,2.273669125077775,2.242583458091441,2.559356656599742,2.3466277010626095,1.9859907910424495,2.585863170872171,2.2628178036562,2.204424984024791,2.28957240525889,2.8950573132145156,2.113175241540861,1.8248700535597993,2.048979618059458,2.0490631923565057,2.249453057619912,2.848692636690471
2.4152982184740783,1.8065402050757002,1.9360858769225735,1.835031266231611,2.1954875118904345,2.3705855597157015,2.262915047931348,2.0093581884894345,2.0735763010269577,2.008452037215203,2.158495221139324,2.0442400566215393,2.3432391607104512,2.2335401316499994,2.227702685314095,2.2679025771596635,2.4185186881927176,2.490042934315203,2.4696719879053415,2.8778556576637606,2.2431591086516627,2.4999013312599727,2.2704989606392845,2.096228829310917,1.999149456097817,2.4803979305210366,1.9676579488855825,2.0142897894832745,2.4486391974830717,2.475680860942354,1.9458389035894177,2.3484936561031433
2.2388429016255613,2.1183633850186414,2.148015434601115,2.132914823871719,2.5853339526752137,2.4052571481418643,2.2568147204991993,2.2300526918472983,2.705440169218026,2.089288030147576,2.114723395868751,2.3732147256033023,2.96137590927522,2.9623075618836374,2.4653979013066682,2.4784312555523047,2.526522482264887,2.547576303911995,2.4679516044427796,2.4111852020560898,2.509860698350799,2.8318148999568096,2.426344292636396,2.504531299322063,2.542967327141256,2.8079384819073385,2.3445901384407497,2.194557341385465,2.7433177380500493,2.7501618465196462,2.2631199673604043,2.7965517596220506
2.1398171119489318,1.9209960851041166,1.600924184391583,1.9179459545098416,2.007868291398913,2.0348104618176235,2.22189729059785,1.9584349101232958,1.9913270675722337,2.1851122676994543,2.1181817464202366,2.001104164105753,2.3262563424904177,2.273672219159742,2.2426962937293187,2.220644707738485,2.238605325457374,2.2907891822915833,2.1655913180420345,2.3211360292654932,2.2494479272451384,2.014457903273055,2.468427796266276,1.8912720106099898,1.9866302399378752,1.9497898075572453,2.2383322261316136,1.7302813078639518,2.3607911087421294,2.3635103750297617,2.1364475777628105,1.956274786384677
2.4701505861679767,2.2336350904708584,2.356692625392495,2.2717481770725,2.084970900710043,2.1576564399269524,2.156488289380107,2.122708346836808,2.0355983272985734,2.075089722947837,2.0808827007276016,2.069657231866835,2.6931109231282067,2.630570820567299,1.8541917242974695,1.8671325606955527,2.3615850360500774,2.388135424967392,2.603341869713649,2.381303496956944,2.5959655213314066,2.627277381241573,2.297711299033654,1.9357492506321712,2.117349769854818,2.4403077277416,2.0626443956207994,1.8253335156842374,2.4715925002999524,2.4765231027907264,2.056887112355392,2.4131165864004784
2.5583538860793555,2.4211633358431,2.1743098035974815,2.4642186723163633,2.165709523618218,2.3222362622533006,2.505844897606985,1.8940601869401634,2.237846596423493,2.2980980722000197,2.5990452127913084,2.678460493129979,2.7521646273938813,2.910511035886956,2.4261023869157103,2.387197448952368,2.4865493977654936,2.4347208033433874,2.1092898293275284,2.307316668436885,1.8831555219807188,2.0855138994422666,1.8393364849282423,2.3853396302316647,1.9077373517254643,1.9133376766580046,2.188505755689408,2.1519842000701233,2.590531212069172,2.589590582324988,2.2172605892483315,1.8332371831779064
2.4182149626380807,1.8780552077480428,1.78662790665223,1.8708554609295192,2.918141961319483,2.456427971131131,2.8163692247769085,2.037156634347958,2.7934821314934135,2.3695997464127214,2.4192640669405305,2.1241364424991125,2.692459234177799,2.7389307312750826,2.0084272152497444,1.958821382071195,2.0909510479561595,2.106585243362286,2.507503528858994,2.6521975538692684,2.4319916217097455,2.5568510533200652,2.273390150644582,2.436349892623468,2.24821257650397,3.0737557906736095,2.12843916761487,1.9314990913439256,1.925389344313242,1.9269888818351484,2.3987117037833574,3.1177567798017285
2.471906720396021,2.384117804790081,2.072968979435961,2.4002490518414428,2.7087990636173953,2.184047640095761,2.458873837000243,2.496380497925206,2.702121219027802,2.4323438190692066,2.5453728642082365,2.330954750761354,2.448977405765791,2.5089160067823535,1.743729997127019,1.6513168813691506,2.351214222913234,2.401454899130573,2.7387181232685918,2.484816937327395,2.5865115712116618,2.7517544623310406,2.540826205942524,2.4586935743748266,2.268491856253083,2.8454473877640027,2.482713941170812,2.307054596967047,2.3659480362527874,2.380643411731398,2.5100297924865567,2.73080701252849
2.10993355556202,2.0580041467467356,1.7999175071766733,2.046876360985948,2.3204933196013755,2.233735039808983,2.2956674205333196,2.317662991870788,2.3591745631602445,2.213413201056708,2.3053154118799792,2.4862769190556167,2.4049939561829605,2.5551241289010007,1.966333232959165,1.9417254428963753,2.0284027938438696,2.0289756463690742,2.4327288389894783,2.3140154231993337,2.2970496520926664,2.3859118994157607,2.45864977279993,2.2130920056549237,2.242121020852127,2.421297857481211,2.1376439619647596,2.0376652719369,2.0793434878486474,2.099466370536575,2.2005048405687044,2.3811364203453684
